index,shoulder_avg_x,shoulder_avg_y,hip_avg_x,hip_avg_y,shoulder_hip_y_diff,nose_shoulder_y_diff,nose_hip_y_diff,clase
0,63.54870796203613,72.40920662879944,68.98295283317566,121.39133214950562,-48.98212552070618,-17.32456088066101,-66.30668640136719,1
1,65.98224341869354,77.03587710857391,80.44498264789581,124.83540773391724,-47.79953062534332,-22.58094847202301,-70.38047909736633,1
2,106.33052587509155,66.86422824859619,138.01196217536926,109.16230082511902,-42.29807257652283,-8.00057053565979,-50.29864311218262,1
3,138.58104348182678,66.35866165161133,117.2098457813263,137.27574944496155,-70.91708779335022,-28.73540222644806,-99.65249001979828,2
4,148.2123613357544,70.60469686985016,128.47437858581543,145.33179998397827,-74.72710311412811,-31.634965538978577,-106.36206865310669,2
5,136.38975620269775,68.32419633865356,103.19023132324219,140.99901914596558,-72.67482280731201,-29.878640174865723,-102.55346298217773,2
